"ad_date","campaign_name","total_spend","total_impressions","total_clicks","total_value","cpc","cpm","ctr","romi"
2021-07-03,Lookalike,187.87,189676,1388,272.50,0.14,0.99,0.00731774183344229106,1.4504710704210358
2021-07-03,New items,33.31,10891,206,45.46,0.16,3.06,0.01891470021118354605,1.3647553287301111
2021-07-03,Promos,23.16,14213,224,34.06,0.10,1.63,0.01576021951734327728,1.4706390328151986
2021-07-03,Wholesale,122.38,19370,175,148.35,0.70,6.32,0.00903458957150232318,1.21220787710410197745
2021-07-02,Crazy discounts,7.22,24982,48,11.87,0.15,0.29,0.00192138339604515251,1.6440443213296399
2021-07-02,Electronics,42.39,28917,165,34.51,0.26,1.47,0.00570598609814296089,0.81410710073130455296
2021-07-02,Lookalike,453.09,97476,662,514.36,0.68,4.65,0.00679141532274611186,1.1352269968438941
2021-07-02,New items,43.38,9913,152,57.87,0.29,4.38,0.01533340058509028548,1.3340248962655602
2021-07-02,Promos,29.78,11467,283,42.34,0.11,2.60,0.02467951513037411703,1.4217595701813298
2021-07-02,Wholesale,39.07,19629,114,38.96,0.34,1.99,0.00580773345560140608,0.99718454056821090351
2021-07-01,Crazy discounts,16.73,15442,226,24.38,0.07,1.08,0.01463540992099468981,1.4572624028690974
2021-07-01,Electronics,104.64,6533,143,130.84,0.73,16.02,0.02188887188121842951,1.25038226299694189602
2021-07-01,Lookalike,511.49,66934,1540,752.65,0.33,7.64,0.02300773896674335913,1.4714852685291990
2021-07-01,New items,7.63,14784,225,6.35,0.03,0.52,0.01521915584415584416,0.83224115334207077326
2021-07-01,Wholesale,52.28,6795,106,76.29,0.49,7.69,0.01559970566593083149,1.4592578423871461
2021-06-30,Crazy discounts,26.71,4680,77,27.29,0.35,5.71,0.01645299145299145299,1.0217147135904156
2021-06-30,Electronics,54.52,10885,175,83.91,0.31,5.01,0.01607717041800643087,1.5390682318415260
2021-06-30,Lookalike,443.88,29185,1583,699.06,0.28,15.21,0.05424019187939009765,1.5748851040821844
2021-06-30,Promos,55.32,24712,36,59.68,1.54,2.24,0.00145678213013920363,1.0788141720896602
2021-06-30,Wholesale,75.53,6457,85,66.29,0.89,11.70,0.01316400805327551495,0.87766450417052826691
2021-06-29,Crazy discounts,13.69,19900,82,18.29,0.17,0.69,0.00412060301507537688,1.3360116873630387
2021-06-29,Electronics,68.78,11929,175,76.36,0.39,5.77,0.01467013161203789085,1.1102064553649317
2021-06-29,Lookalike,384.41,34404,1956,517.90,0.20,11.17,0.05685385420299965120,1.3472594365391119
2021-06-29,New items,24.22,10870,205,39.13,0.12,2.23,0.01885924563017479301,1.6156069364161850
2021-06-29,Promos,20.91,25573,77,29.30,0.27,0.82,0.00301098815156610488,1.4012434241989479
2021-06-29,Wholesale,48.28,5629,66,63.10,0.73,8.58,0.01172499555871380352,1.3069594034797017
2021-06-28,Brand,1.24,3782,3,2.03,0.41,0.33,0.00079323109465891063,1.6370967741935484
2021-06-28,Crazy discounts,27.08,7072,150,29.96,0.18,3.83,0.02121040723981900452,1.1063515509601182
2021-06-28,Electronics,71.67,12360,198,120.05,0.36,5.80,0.01601941747572815534,1.6750383703083578
2021-06-28,Lookalike,193.29,101314,978,214.48,0.20,1.91,0.00965315751031446789,1.1096280200734647
2021-06-28,New items,19.54,7049,138,33.87,0.14,2.77,0.01957724499929067953,1.7333674513817810
2021-06-28,Promos,40.23,5595,134,91.10,0.30,7.19,0.02394995531724754245,2.2644792443450162
2021-06-28,Wholesale,49.98,6480,69,59.87,0.72,7.71,0.01064814814814814815,1.1978791516606643
2021-06-27,Brand,1.26,2665,3,1.61,0.42,0.47,0.00112570356472795497,1.2777777777777778
2021-06-27,Crazy discounts,8.32,6086,200,11.74,0.04,1.37,0.03286230693394676306,1.4110576923076923
2021-06-27,Electronics,48.95,16395,158,69.99,0.31,2.99,0.00963708447697468740,1.4298263534218590
2021-06-27,Lookalike,312.81,100576,1527,334.14,0.20,3.11,0.01518254852052179446,1.06818835714970749017
2021-06-27,New items,20.09,11547,63,28.79,0.32,1.74,0.00545596258768511302,1.4330512692882031
2021-06-27,Promos,56.32,24722,57,85.50,0.99,2.28,0.00230563870237035839,1.5181107954545455
2021-06-27,Wholesale,86.47,9546,73,114.82,1.18,9.06,0.00764718206578671695,1.3278593731930149
2021-06-26,Brand,4.39,8789,8,4.39,0.55,0.50,0.00091022869495960860,1.00000000000000000000
2021-06-26,Crazy discounts,23.90,8505,100,37.97,0.24,2.81,0.01175778953556731335,1.5887029288702929
2021-06-26,Electronics,48.64,9270,124,83.50,0.39,5.25,0.01337648327939590076,1.7166940789473684
2021-06-26,Lookalike,287.59,76543,539,362.38,0.53,3.76,0.00704179350169185948,1.2600577210612330
2021-06-26,New items,34.42,3855,220,31.50,0.16,8.93,0.05706874189364461738,0.91516560139453805927
2021-06-26,Promos,53.37,24310,142,91.58,0.38,2.20,0.00584121760592348828,1.7159452876147648
2021-06-26,Wholesale,59.89,3242,99,85.42,0.60,18.47,0.03053670573719925972,1.4262815161128736
2021-06-25,Brand,2.15,11675,3,3.65,0.72,0.18,0.00025695931477516060,1.6976744186046512
2021-06-25,Electronics,39.26,14720,84,36.53,0.47,2.67,0.00570652173913043478,0.93046357615894039735
2021-06-25,Lookalike,493.94,74203,943,420.17,0.52,6.66,0.01270838106276026576,0.85064987650321901446
2021-06-25,New items,21.72,8390,74,31.13,0.29,2.59,0.00882002383790226460,1.4332412523020258
2021-06-25,Promos,14.82,18405,228,27.69,0.07,0.81,0.01238793806030969845,1.8684210526315789
2021-06-25,Wholesale,52.87,5893,59,88.15,0.90,8.97,0.01001187849991515357,1.6672971439379610
2021-06-24,Brand,4.35,4508,9,5.81,0.48,0.96,0.00199645075421472937,1.3356321839080460
2021-06-24,Crazy discounts,11.30,17881,282,9.91,0.04,0.63,0.01577093003746994016,0.87699115044247787611
2021-06-24,Electronics,30.53,17991,137,39.78,0.22,1.70,0.00761491857039630927,1.3029806747461513
2021-06-24,Lookalike,159.10,129586,1808,192.98,0.09,1.23,0.01395212445788896949,1.21294783155248271527
2021-06-24,New items,18.69,9873,52,25.67,0.36,1.89,0.00526688949660690773,1.3734617442482611
2021-06-24,Promos,28.06,22773,155,50.29,0.18,1.23,0.00680630571290563386,1.7922309337134711
2021-06-24,Wholesale,39.63,6801,80,59.12,0.50,5.83,0.01176297603293633289,1.4917991420640929
2021-06-23,Brand,1.00,1023,0,1.26,,0.98,0.00000000000000000000,1.2600000000000000
2021-06-23,Crazy discounts,12.68,14911,163,10.26,0.08,0.85,0.01093152706055931862,0.80914826498422712934
2021-06-23,Electronics,19.83,8035,101,16.49,0.20,2.47,0.01257000622277535781,0.83156833081190115986
2021-06-23,Lookalike,28.78,5400,104,33.17,0.28,5.33,0.01925925925925925926,1.1525364836692147
2021-06-23,New items,19.58,9060,53,32.59,0.37,2.16,0.00584988962472406181,1.6644535240040858
2021-06-23,Promos,44.42,14998,153,87.33,0.29,2.96,0.01020136018135751434,1.9660063034669068
2021-06-23,Wholesale,32.89,5639,88,32.97,0.37,5.83,0.01560560383046639475,1.0024323502584372
2021-06-22,Crazy discounts,24.68,17665,192,21.99,0.13,1.40,0.01086894990093405038,0.89100486223662884927
2021-06-22,Electronics,14.74,11321,24,15.74,0.61,1.30,0.00211995406766186733,1.0678426051560380
2021-06-22,Lookalike,17.62,8296,29,20.35,0.61,2.12,0.00349566055930568949,1.1549375709421112
2021-06-22,New items,31.60,1982,37,53.09,0.85,15.94,0.01866801210898082745,1.6800632911392405
2021-06-22,Promos,38.75,16144,71,74.62,0.55,2.40,0.00439791873141724480,1.9256774193548387
2021-06-22,Wholesale,58.88,11479,43,67.53,1.37,5.13,0.00374597090338879693,1.1469089673913043
2021-06-21,Electronics,21.73,3232,19,23.41,1.14,6.72,0.00587871287128712871,1.0773124712379199
2021-06-21,Lookalike,344.14,167457,1188,297.90,0.29,2.06,0.00709435855174761282,0.86563607834021037950
2021-06-21,New items,49.03,6517,347,53.52,0.14,7.52,0.05324535829369341722,1.0915765857638181
2021-06-21,Wholesale,57.57,11466,89,80.94,0.65,5.02,0.00776207919065061922,1.4059405940594059
2021-06-20,Crazy discounts,10.85,6741,302,8.76,0.04,1.61,0.04480047470701676309,0.80737327188940092166
2021-06-20,Electronics,30.70,7820,76,52.29,0.40,3.93,0.00971867007672634271,1.7032573289902280
2021-06-20,Lookalike,95.92,110543,818,102.42,0.12,0.87,0.00739983535818640710,1.0677648040033361
2021-06-20,New items,26.52,17979,280,39.87,0.09,1.48,0.01557372490127370822,1.5033936651583710
2021-06-20,Promos,16.47,24796,277,17.89,0.06,0.66,0.01117115663816744636,1.0862173649058895
2021-06-20,Wholesale,60.77,16724,171,96.57,0.36,3.63,0.01022482659650801244,1.5891064670067468
2021-06-19,Crazy discounts,10.83,8790,251,15.45,0.04,1.23,0.02855517633674630262,1.4265927977839335
2021-06-19,Electronics,12.33,6808,29,13.29,0.43,1.81,0.00425969447708578143,1.0778588807785888
2021-06-19,Lookalike,361.77,146096,1068,598.11,0.34,2.48,0.00731026174570145658,1.6532880006634049
2021-06-19,New items,14.55,9548,113,23.03,0.13,1.52,0.01183493925429409300,1.5828178694158076
2021-06-19,Promos,14.73,13207,213,34.66,0.07,1.12,0.01612781100931324298,2.3530210454854039
2021-06-19,Wholesale,83.39,4644,48,126.88,1.74,17.96,0.01033591731266149871,1.5215253627533277
2021-06-18,Crazy discounts,24.30,12846,68,29.31,0.36,1.89,0.00529347656858165966,1.2061728395061728
2021-06-18,Electronics,10.68,5318,42,12.89,0.25,2.01,0.00789770590447536668,1.2069288389513109
2021-06-18,Lookalike,171.12,81118,1403,222.93,0.12,2.11,0.01729579131635395350,1.3027699859747546
2021-06-18,New items,16.99,19051,308,17.43,0.06,0.89,0.01616713033436565010,1.0258975868157740
2021-06-18,Promos,19.02,8148,168,40.89,0.11,2.33,0.02061855670103092784,2.1498422712933754
2021-06-18,Wholesale,79.71,12836,199,102.93,0.40,6.21,0.01550327204736678093,1.2913059841926985
2021-06-17,Crazy discounts,12.44,2765,106,11.35,0.12,4.50,0.03833634719710669078,0.91237942122186495177
2021-06-17,Electronics,10.39,8622,28,17.69,0.37,1.21,0.00324750637903038738,1.7025986525505294
2021-06-17,Lookalike,132.23,56926,1277,129.39,0.10,2.32,0.02243263183782454415,0.97852227179913786584
2021-06-17,Promos,21.36,13156,220,38.56,0.10,1.62,0.01672240802675585284,1.8052434456928839
2021-06-17,Wholesale,42.42,6045,97,55.97,0.44,7.02,0.01604631927212572374,1.3194247996228194
2021-06-16,Crazy discounts,14.46,12042,82,19.09,0.18,1.20,0.00680950008304268394,1.3201936376210235
2021-06-16,Electronics,39.32,9058,93,39.71,0.42,4.34,0.01026716714506513579,1.0099186164801628
2021-06-16,Lookalike,273.26,49082,1377,245.64,0.20,5.57,0.02805509147956480991,0.89892410158823098880
2021-06-16,New items,27.09,6789,50,27.08,0.54,3.99,0.00736485491235822654,0.99963086009597637505
2021-06-16,Promos,25.09,27955,216,47.00,0.12,0.90,0.00772670363083527097,1.8732562774013551
2021-06-15,Lookalike,240.09,59138,1578,380.41,0.15,4.06,0.02668335080658798066,1.5844474988545962
2021-06-15,New items,34.44,14163,92,56.97,0.37,2.43,0.00649579891265974723,1.6541811846689895
2021-06-15,Promos,58.51,22773,134,82.25,0.44,2.57,0.00588416106793132218,1.4057426081011793
2021-06-14,Crazy discounts,9.61,8386,264,11.97,0.04,1.15,0.03148103982828523730,1.2455775234131113
2021-06-14,Electronics,6.84,7309,47,9.68,0.15,0.94,0.00643042823915720345,1.4152046783625731
2021-06-14,Lookalike,187.43,109115,1177,259.44,0.16,1.72,0.01078678458507079687,1.3841967667929360
2021-06-14,New items,31.02,12362,80,27.05,0.39,2.51,0.00647144475004044653,0.87201805286911669890
2021-06-14,Promos,23.20,18837,156,27.07,0.15,1.23,0.00828157349896480331,1.1668103448275862
2021-06-13,Crazy discounts,12.06,22025,114,15.32,0.11,0.55,0.00517593643586833144,1.2703150912106136
2021-06-13,Electronics,29.14,4670,41,23.68,0.71,6.24,0.00877944325481798715,0.81262868908716540837
2021-06-13,Lookalike,77.81,3584,273,97.99,0.29,21.71,0.07617187500000000000,1.2593496979822645
2021-06-13,New items,57.05,9520,243,93.70,0.23,5.99,0.02552521008403361345,1.6424189307624890
2021-06-13,Promos,14.73,5307,47,22.96,0.31,2.78,0.00885622762389297155,1.5587236931432451
2021-06-12,Brand,1.49,8688,5,1.55,0.30,0.17,0.00057550644567219153,1.0402684563758389
2021-06-12,Crazy discounts,4.88,7807,107,6.62,0.05,0.63,0.01370564877673882413,1.3565573770491803
2021-06-12,Electronics,11.14,3269,71,15.68,0.16,3.41,0.02171918017742428877,1.4075403949730700
2021-06-12,Lookalike,289.53,83600,484,224.52,0.60,3.46,0.00578947368421052632,0.77546368251994611957
2021-06-12,New items,41.17,13634,199,46.06,0.21,3.02,0.01459586328296904797,1.1187758076269128
2021-06-12,Promos,21.54,4708,20,24.51,1.08,4.58,0.00424808836023789295,1.1378830083565460
2021-06-11,Brand,2.26,11641,3,2.78,0.75,0.19,0.00025770981874409415,1.2300884955752212
2021-06-11,Crazy discounts,1.02,10480,21,0.82,0.05,0.10,0.00200381679389312977,0.80392156862745098039
2021-06-11,Electronics,23.28,7293,84,33.76,0.28,3.19,0.01151789387083504731,1.4501718213058419
2021-06-11,Lookalike,445.48,128400,765,639.09,0.58,3.47,0.00595794392523364486,1.4346098590284637
2021-06-11,New items,70.52,24812,134,106.23,0.53,2.84,0.00540061260680315976,1.5063811684628474
2021-06-11,Promos,26.65,10421,124,46.51,0.21,2.56,0.01189904999520199597,1.7452157598499062
2021-06-10,Brand,11.67,20009,1,18.24,11.67,0.58,0.000049977510120445799390,1.5629820051413882
2021-06-10,Crazy discounts,10.81,8585,227,10.10,0.05,1.26,0.02644146767617938264,0.93432007400555041628
2021-06-10,Electronics,5.43,3429,21,7.46,0.26,1.58,0.00612423447069116360,1.3738489871086556
2021-06-10,Lookalike,202.48,55894,679,333.69,0.30,3.62,0.01214799441800551043,1.6480146187277756
2021-06-10,New items,15.50,17423,201,23.41,0.08,0.89,0.01153647477472306721,1.5103225806451613
2021-06-10,Promos,36.82,17872,91,82.61,0.40,2.06,0.00509176365264100269,2.2436175991309071
2021-06-09,Brand,12.81,19204,8,20.51,1.60,0.67,0.00041657987919183503,1.6010928961748634
2021-06-09,Crazy discounts,8.68,8449,22,14.04,0.39,1.03,0.00260385844478636525,1.6175115207373272
2021-06-09,Electronics,13.90,3682,72,18.88,0.19,3.78,0.01955458989679521999,1.3582733812949640
2021-06-09,Lookalike,477.32,146862,1645,672.78,0.29,3.25,0.01120099140689899361,1.4094946786223079
2021-06-09,New items,25.12,10877,105,29.48,0.24,2.31,0.00965339707639974258,1.1735668789808917
2021-06-09,Promos,7.29,4621,77,16.30,0.09,1.58,0.01666305994373512227,2.2359396433470508
2021-06-08,Brand,7.10,18363,1,9.98,7.10,0.39,0.000054457332679845341175,1.4056338028169014
2021-06-08,Electronics,29.17,1798,24,42.93,1.22,16.22,0.01334816462736373749,1.4717175179979431
2021-06-08,Lookalike,45.80,9165,152,40.89,0.30,5.00,0.01658483360611020185,0.89279475982532751092
2021-06-08,New items,29.74,13219,233,32.14,0.13,2.25,0.01762614418639836599,1.0806993947545393
2021-06-08,Promos,14.63,18685,75,18.71,0.20,0.78,0.00401391490500401391,1.2788790157211210
2021-06-07,Brand,0.62,5179,5,0.69,0.12,0.12,0.00096543734311643174,1.1129032258064516
2021-06-07,Electronics,18.47,2556,75,24.67,0.25,7.23,0.02934272300469483568,1.3356794802382241
2021-06-07,Lookalike,474.20,54287,1666,687.92,0.28,8.74,0.03068874684546944941,1.4506959088991987
2021-06-07,New items,17.55,14620,109,25.80,0.16,1.20,0.00745554035567715458,1.4700854700854701
2021-06-07,Promos,20.88,4803,191,46.67,0.11,4.35,0.03976681240891109723,2.2351532567049808
2021-06-06,Brand,11.89,7320,3,18.84,3.96,1.62,0.00040983606557377049,1.5845248107653490
2021-06-06,Electronics,32.46,2159,44,48.44,0.74,15.03,0.02037980546549328393,1.4922982131854590
2021-06-06,Lookalike,153.31,147252,305,154.70,0.50,1.04,0.00207127916768532855,1.00906659709086165286
2021-06-06,New items,31.05,6782,174,53.41,0.18,4.58,0.02565614862872309053,1.7201288244766506
2021-06-06,Promos,18.46,13903,95,30.63,0.19,1.33,0.00683305761346471984,1.6592632719393283
2021-06-05,Brand,3.03,26022,6,5.02,0.51,0.12,0.00023057412958266083,1.6567656765676568
2021-06-05,Electronics,25.51,4960,32,23.37,0.80,5.14,0.00645161290322580645,0.91611132889063112505
2021-06-05,Lookalike,392.61,79388,1297,534.84,0.30,4.95,0.01633748173527485262,1.3622678994421945
2021-06-05,New items,12.87,6174,168,13.55,0.08,2.08,0.02721088435374149660,1.0528360528360528
2021-06-05,Promos,9.85,9599,126,20.20,0.08,1.03,0.01312636732993020106,2.0507614213197970
2021-06-04,Electronics,5.55,5910,42,8.80,0.13,0.94,0.00710659898477157360,1.5855855855855856
2021-06-04,Lookalike,785.99,141078,1790,1257.18,0.44,5.57,0.01268801655821602234,1.5994859985495999
2021-06-04,Promos,20.14,14192,54,39.21,0.37,1.42,0.00380496054114994363,1.9468718967229394
2021-06-03,Electronics,12.71,4978,18,19.72,0.71,2.55,0.00361591000401767778,1.5515342250196696
2021-06-03,Lookalike,216.14,224487,563,303.45,0.38,0.96,0.00250794032616588043,1.4039511427778292
2021-06-03,New items,28.47,5439,136,24.34,0.21,5.23,0.02500459643316786174,0.85493501931858096242
2021-06-03,Promos,12.29,18060,56,15.25,0.22,0.68,0.00310077519379844961,1.2408462164361269
2021-06-02,Brand,2.89,10249,2,3.80,1.45,0.28,0.00019514098936481608,1.3148788927335640
2021-06-02,Electronics,19.98,10097,25,18.65,0.80,1.98,0.00247598296523719917,0.93343343343343343343
2021-06-02,Lookalike,771.06,319834,3677,796.52,0.21,2.41,0.01149658885546877443,1.03301947967732731564
2021-06-02,New items,43.43,16026,139,66.13,0.31,2.71,0.00867340571571196805,1.5226801749942436
2021-06-02,Promos,34.27,11981,200,50.12,0.17,2.86,0.01669309740422335364,1.4625036475051065
2021-06-01,Brand,11.67,5621,4,18.77,2.92,2.08,0.00071161714997331436,1.6083976006855184
2021-06-01,Electronics,12.91,11018,49,12.69,0.26,1.17,0.00444726810673443456,0.98295894655305964369
2021-06-01,Lookalike,252.53,70366,935,371.54,0.27,3.59,0.01328766733934002217,1.4712707401100859
2021-06-01,New items,8.81,16019,315,13.46,0.03,0.55,0.01966414882327236407,1.5278093076049943
2021-05-31,Electronics,15.15,8234,99,13.43,0.15,1.84,0.01202331794996356570,0.88646864686468646865
2021-05-31,Lookalike,466.60,396212,5479,557.33,0.09,1.18,0.01382845547333245838,1.1944492070295757
2021-05-31,New items,24.37,7527,218,31.99,0.11,3.24,0.02896240201939683805,1.3126795240049241
2021-05-30,Electronics,33.43,3406,69,43.67,0.48,9.82,0.02025836758661186142,1.3063116960813640
2021-05-30,Lookalike,1235.85,456481,4493,1792.71,0.28,2.71,0.00984268786652675577,1.4505886636727758
2021-05-30,New items,47.80,16320,297,78.10,0.16,2.93,0.01819852941176470588,1.6338912133891213
2021-05-30,Promos,20.14,13066,66,40.59,0.31,1.54,0.00505127812643502220,2.0153922542204568
2021-05-29,Electronics,15.78,6617,50,15.45,0.32,2.38,0.00755629439322956022,0.97908745247148288973
2021-05-29,Lookalike,875.70,332925,1057,1503.65,0.83,2.63,0.00317488923931816475,1.7170834760762818
2021-05-29,New items,38.24,2933,157,55.15,0.24,13.04,0.05352881009205591544,1.4422071129707113
2021-05-29,Promos,8.02,5410,28,15.74,0.29,1.48,0.00517560073937153420,1.9625935162094763
2021-05-28,Electronics,31.82,4498,76,26.66,0.42,7.07,0.01689639839928857270,0.83783783783783783784
2021-05-28,Lookalike,85.24,12656,62,80.11,1.37,6.74,0.00489886219974715550,0.93981698732989206945
2021-05-28,New items,31.83,13055,175,28.00,0.18,2.44,0.01340482573726541555,0.87967326421614828778
2021-05-28,Promos,7.18,9411,37,16.48,0.19,0.76,0.00393156944001700138,2.2952646239554318
2021-05-27,Electronics,6.43,9326,57,6.17,0.11,0.69,0.00611194509972120952,0.95956454121306376361
2021-05-27,Lookalike,56.42,16169,226,56.98,0.25,3.49,0.01397736409178056775,1.0099255583126551
2021-05-27,New items,36.35,9739,51,37.98,0.71,3.73,0.00523667727692781600,1.0448418156808803
2021-05-27,Promos,11.57,5419,145,12.09,0.08,2.14,0.02675770437350064588,1.0449438202247191
2021-05-26,Lookalike,404.73,297353,1602,478.10,0.25,1.36,0.00538753602620454477,1.18128134805919996047
2021-05-26,Promos,10.38,11022,73,20.30,0.14,0.94,0.00662311740156051533,1.9556840077071291
2021-05-25,Electronics,20.93,2746,28,33.64,0.75,7.62,0.01019664967225054625,1.6072623029144768
2021-05-25,Lookalike,1247.61,348670,2255,1926.15,0.55,3.58,0.00646743338973814782,1.5438718830403732
2021-05-25,New items,34.90,13454,265,38.52,0.13,2.59,0.01969674446261334919,1.1037249283667622
2021-05-25,Promos,13.85,3987,31,32.51,0.45,3.47,0.00777526962628542764,2.3472924187725632
2021-05-24,Electronics,30.41,8893,48,44.92,0.63,3.42,0.00539750365455976611,1.4771456757645511
2021-05-24,Lookalike,143.92,16209,182,196.93,0.79,8.88,0.01122832994015670307,1.36832962757087270706
2021-05-24,New items,11.50,11829,168,12.18,0.07,0.97,0.01420238397159523206,1.0591304347826087
2021-05-24,Promos,4.63,2821,65,6.94,0.07,1.64,0.02304147465437788018,1.4989200863930886
2021-05-23,Electronics,33.67,8193,64,43.89,0.53,4.11,0.00781154644208470646,1.3035343035343035
2021-05-23,Lookalike,749.09,395421,6199,884.35,0.12,1.89,0.01567696202275549351,1.1805657531137781
2021-05-23,New items,9.02,3322,139,10.07,0.06,2.72,0.04184226369656833233,1.1164079822616408
2021-05-22,Electronics,7.82,5198,39,6.90,0.20,1.50,0.00750288572527895344,0.88235294117647058824
2021-05-22,Lookalike,505.90,240553,5949,439.59,0.09,2.10,0.02473051676761462131,0.86892666534888317849
2021-05-22,New items,17.33,8342,61,29.02,0.28,2.08,0.00731239510908654999,1.6745527986151183
2021-05-22,Promos,18.07,2361,47,30.15,0.38,7.65,0.01990681914443032613,1.6685113447703376
2021-05-21,Electronics,7.74,3002,43,8.93,0.18,2.58,0.01432378414390406396,1.1537467700258398
2021-05-21,Lookalike,148.63,23602,189,185.94,0.79,6.30,0.00800779594949580544,1.25102603781201641660
2021-05-21,New items,5.89,6217,36,7.16,0.16,0.95,0.00579057423194466785,1.2156196943972835
2021-05-21,Promos,7.15,8703,23,7.53,0.31,0.82,0.00264276686200160864,1.0531468531468531
2021-05-20,Electronics,14.84,3164,68,16.18,0.22,4.69,0.02149178255372945638,1.0902964959568733
2021-05-20,Lookalike,556.57,258934,3555,865.50,0.16,2.15,0.01372936732912634108,1.5550604596007690
2021-05-20,New items,33.76,10265,50,46.70,0.68,3.29,0.00487092060399415490,1.3832938388625592
2021-05-20,Promos,10.64,3669,63,21.16,0.17,2.90,0.01717089125102207686,1.9887218045112782
2021-05-19,Electronics,17.30,10065,50,25.19,0.35,1.72,0.00496770988574267263,1.4560693641618497
2021-05-19,Lookalike,478.15,91525,1879,768.18,0.25,5.22,0.02052990986069379951,1.6065669768900972
2021-05-19,New items,25.29,2884,103,42.40,0.25,8.77,0.03571428571428571429,1.6765519968366943
2021-05-19,Promos,18.37,3838,19,21.33,0.97,4.79,0.00495049504950495050,1.1611322808927599
2021-05-18,Electronics,32.19,6116,60,37.98,0.54,5.26,0.00981033355134074559,1.1798695246971109
2021-05-18,Lookalike,257.97,88768,1379,331.01,0.19,2.91,0.01553487743330930065,1.2831336977167888
2021-05-18,New items,16.04,7497,122,16.33,0.13,2.14,0.01627317593704148326,1.0180798004987531
2021-05-17,Electronics,15.46,3529,30,20.89,0.52,4.38,0.00850099178237461037,1.3512289780077620
2021-05-17,Lookalike,148.36,62708,747,153.84,0.20,2.37,0.01191235568029597500,1.03693717983283904017
2021-05-17,New items,40.47,18038,194,46.84,0.21,2.24,0.01075507262445947444,1.1574005436125525
2021-05-17,Promos,17.71,6396,44,40.41,0.40,2.77,0.00687929956222639149,2.2817617165443252
2021-05-16,Lookalike,142.41,60215,761,201.83,0.19,2.37,0.01263804699825624844,1.4172459799171407
2021-05-16,New items,23.44,7986,223,29.58,0.11,2.94,0.02792386676684197345,1.2619453924914676
2021-05-16,Promos,17.79,10720,81,36.63,0.22,1.66,0.00755597014925373134,2.0590219224283305
2021-05-15,Electronics,9.37,7384,43,9.63,0.22,1.27,0.00582340195016251354,1.0277481323372465
2021-05-15,Lookalike,114.78,8916,219,163.81,0.52,12.87,0.02456258411843876178,1.42716501132601498519
2021-05-15,Promos,22.84,10127,41,33.94,0.56,2.26,0.00404858299595141700,1.4859894921190893
2021-05-14,Electronics,82.83,49061,241,62.94,0.34,1.69,0.00491225209433154644,0.75986961245925389352
2021-05-14,Lookalike,97.68,22343,430,136.37,0.23,4.37,0.01924540124423756881,1.3960892710892711
2021-05-14,New items,9.72,3973,70,14.76,0.14,2.45,0.01761892776239617418,1.5185185185185185
2021-05-14,Promos,20.44,3982,52,47.04,0.39,5.13,0.01305876443997990959,2.3013698630136986
2021-05-13,Electronics,145.39,14178,289,205.53,0.50,10.25,0.02038369304556354916,1.4136460554371002
2021-05-13,New items,5.72,12187,133,8.89,0.04,0.47,0.01091326823664560597,1.5541958041958042
2021-05-13,Promos,7.20,11236,82,13.10,0.09,0.64,0.00729797080811676753,1.8194444444444444
2021-05-12,Electronics,169.78,36296,157,154.21,1.08,4.68,0.00432554551465726251,0.90829308516904229002
2021-05-12,New items,13.71,2506,26,15.49,0.53,5.47,0.01037509976057462091,1.1298322392414296
2021-05-12,Promos,23.22,11419,51,32.03,0.46,2.03,0.00446624047639898415,1.3794142980189492
2021-05-11,Electronics,84.47,51489,97,84.48,0.87,1.64,0.00188389753151158500,1.0001183852255239
2021-05-11,Promos,15.26,5442,61,31.29,0.25,2.80,0.01120911429621462698,2.0504587155963303
2021-05-10,Electronics,139.86,29230,323,148.45,0.43,4.78,0.01105029079712624016,1.06141856141856141856
2021-05-10,Promos,23.81,6669,26,37.96,0.92,3.57,0.00389863547758284600,1.5942881142377152
2021-05-09,Electronics,79.83,42770,138,133.66,0.58,1.87,0.00322656067336918401,1.6743079042966303
2021-05-09,Promos,22.64,10717,33,36.98,0.69,2.11,0.00307921993095082579,1.6333922261484099
2021-05-08,Electronics,176.84,63243,356,239.43,0.50,2.80,0.00562908147937321126,1.3539357611400136
2021-05-08,Promos,15.39,6175,36,22.24,0.43,2.49,0.00582995951417004049,1.4450942170240416
2021-05-07,Electronics,123.84,53440,412,133.26,0.30,2.32,0.00770958083832335329,1.07606589147286821705
2021-05-07,Promos,11.43,11992,69,24.81,0.17,0.95,0.00575383589059372915,2.1706036745406824
2021-05-06,Electronics,88.64,48172,78,144.37,1.14,1.84,0.00161919787428381632,1.6287229241877256
2021-05-05,Electronics,66.10,31588,211,93.46,0.31,2.09,0.00667975180448271496,1.4139183055975794
2021-05-05,Promos,7.23,2792,37,9.06,0.20,2.59,0.01325214899713467049,1.2531120331950207
2021-05-04,Electronics,138.98,17095,491,148.15,0.28,8.13,0.02872184849371161158,1.06598071664987768024
2021-05-03,Electronics,117.82,74494,230,192.55,0.51,1.58,0.00308749697962251993,1.63427261924970293668
2021-05-03,Promos,4.74,11315,63,9.29,0.08,0.42,0.00556783031374281927,1.9599156118143460
2021-05-02,Electronics,31.04,69902,289,30.70,0.11,0.44,0.00413435953191611113,0.98904639175257731959
2021-05-01,Electronics,82.69,22655,253,113.05,0.33,3.65,0.01116751269035532995,1.3671544322167130
